Search rep 1 (of 2)
random seed = 92097
gen	best_like	time	optPrecision
52380	-85592.88688	1370	0.01
52390	-85592.88688	1370	0.01
52400	-85592.88688	1370	0.01
52410	-85592.88688	1370	0.01
52420	-85592.88688	1371	0.01
52430	-85592.88688	1371	0.01
52440	-85592.88688	1371	0.01
52450	-85592.88688	1372	0.01
52460	-85592.88688	1372	0.01
52470	-85592.88688	1372	0.01
52480	-85592.88688	1372	0.01
52490	-85592.88688	1373	0.01
52500	-85592.88688	1373	0.01
52510	-85592.88688	1373	0.01
52520	-85592.88688	1374	0.01
52530	-85592.88688	1374	0.01
52540	-85592.88688	1374	0.01
52550	-85592.88688	1374	0.01
52560	-85592.88688	1375	0.01
52570	-85592.88688	1375	0.01
52580	-85592.88688	1375	0.01
52590	-85592.88688	1375	0.01
52600	-85592.88688	1376	0.01
52610	-85592.88688	1376	0.01
52620	-85592.88688	1376	0.01
52630	-85592.88688	1376	0.01
52640	-85592.88688	1377	0.01
52650	-85592.88688	1377	0.01
52660	-85592.88688	1377	0.01
52670	-85592.88688	1377	0.01
52680	-85592.88688	1378	0.01
52690	-85592.88688	1378	0.01
52700	-85592.88688	1378	0.01
52710	-85592.88688	1378	0.01
52720	-85592.88688	1379	0.01
52730	-85592.88688	1379	0.01
52740	-85592.88688	1379	0.01
52750	-85592.88688	1380	0.01
52760	-85592.88688	1380	0.01
52770	-85592.88688	1380	0.01
52780	-85592.88688	1380	0.01
52790	-85592.88688	1380	0.01
52800	-85592.8864	1381	0.01
52810	-85592.8864	1381	0.01
52820	-85592.8864	1381	0.01
52830	-85592.8864	1382	0.01
52840	-85592.8864	1382	0.01
52850	-85592.8864	1382	0.01
52860	-85592.8864	1382	0.01
52870	-85592.8864	1383	0.01
52880	-85592.8864	1383	0.01
52890	-85592.8864	1383	0.01
52900	-85592.8864	1383	0.01
52910	-85592.8864	1384	0.01
52920	-85592.8864	1384	0.01
52930	-85592.8864	1384	0.01
52940	-85592.8864	1384	0.01
52950	-85592.8864	1385	0.01
52960	-85592.8864	1385	0.01
52970	-85592.8864	1385	0.01
52980	-85592.8864	1386	0.01
52990	-85592.8864	1386	0.01
53000	-85592.8864	1386	0.01
Score after final optimization: -85592.66149
Final	-85592.66149	1388	0.01
Search rep 2 (of 2)
random seed = 92097
gen	best_like	time	optPrecision
0	-91761.74317	1432	0.5
10	-91701.90047	1432	0.5
20	-91693.41455	1432	0.5
30	-91687.14476	1432	0.5
40	-91672.28874	1433	0.5
50	-91672.135	1433	0.5
60	-91629.38369	1433	0.5
70	-91619.40178	1434	0.5
80	-91603.67463	1434	0.5
90	-91603.00721	1434	0.5
100	-91536.5349	1434	0.5
110	-91487.44101	1435	0.5
120	-91473.58234	1435	0.5
130	-91130.0426	1435	0.5
140	-91056.5093	1435	0.5
150	-91053.63422	1436	0.5
160	-91030.38802	1436	0.5
170	-91011.31774	1436	0.5
180	-90967.1799	1436	0.5
190	-90849.32624	1437	0.5
200	-90821.00422	1437	0.5
210	-90744.55128	1437	0.5
220	-90708.35648	1437	0.5
230	-90101.24833	1438	0.5
240	-90053.80022	1438	0.5
250	-89931.21478	1438	0.5
260	-89926.27539	1438	0.5
270	-89887.5683	1439	0.5
280	-89866.66592	1439	0.5
290	-89850.15367	1439	0.5
300	-89832.05572	1439	0.5
310	-89769.03138	1440	0.5
320	-89636.28996	1440	0.5
330	-89570.85367	1441	0.5
340	-89516.77404	1441	0.5
350	-89418.94745	1442	0.5
360	-89393.11362	1442	0.5
370	-89336.41933	1443	0.5
380	-89293.07522	1443	0.5
390	-89230.76387	1444	0.5
400	-89221.89209	1444	0.5
410	-89193.50435	1444	0.5
420	-89078.01788	1445	0.5
430	-89008.43525	1445	0.5
440	-88956.51341	1446	0.5
450	-88939.27045	1446	0.5
460	-88930.92699	1447	0.5
470	-88863.00938	1447	0.5
480	-88844.51557	1447	0.5
490	-88826.74004	1448	0.5
500	-88823.71099	1448	0.5
510	-88818.7157	1448	0.5
520	-88805.74812	1449	0.5
530	-88793.81743	1449	0.5
540	-88793.71466	1450	0.5
550	-88687.93913	1450	0.5
560	-88682.35549	1451	0.5
570	-88671.36062	1451	0.5
580	-88667.91225	1452	0.5
590	-88646.41855	1452	0.5
600	-88631.28729	1453	0.5
610	-88621.60625	1453	0.5
620	-88606.87163	1453	0.5
630	-88595.8324	1454	0.5
640	-88586.07298	1454	0.5
650	-88585.58066	1455	0.5
660	-88566.09933	1455	0.5
670	-88523.33361	1455	0.5
680	-88422.41628	1456	0.5
690	-88420.15956	1456	0.5
700	-88411.8082	1456	0.5
710	-88306.24575	1457	0.5
720	-88302.02952	1457	0.5
730	-88287.83114	1458	0.5
740	-88274.06034	1458	0.5
750	-88269.85686	1458	0.5
760	-88267.01299	1459	0.5
770	-88264.1209	1459	0.5
780	-88258.38196	1459	0.5
790	-88127.79338	1460	0.5
800	-88125.82243	1460	0.5
810	-88053.14494	1461	0.5
820	-88034.0669	1461	0.5
830	-88029.31634	1461	0.5
840	-88024.94426	1462	0.5
850	-88022.15825	1462	0.5
860	-88007.09862	1462	0.5
870	-87991.4029	1463	0.5
880	-87990.8061	1463	0.5
890	-87948.14589	1464	0.5
900	-87929.76476	1464	0.5
910	-87929.76476	1464	0.5
920	-87928.24472	1465	0.5
930	-87907.85015	1465	0.5
940	-87906.88249	1465	0.5
950	-87897.12087	1466	0.5
960	-87877.11086	1466	0.5
970	-87335.85088	1467	0.5
980	-87331.59393	1467	0.5
990	-87328.0336	1467	0.5
1000	-87297.12617	1468	0.5
1010	-87294.50988	1468	0.5
1020	-87289.5098	1468	0.5
1030	-87079.57154	1468	0.5
1040	-87077.74804	1468	0.5
1050	-87076.60716	1469	0.5
1060	-87074.16813	1469	0.5
1070	-87070.64949	1469	0.5
1080	-87066.07359	1470	0.5
1090	-87045.40679	1470	0.5
1100	-87040.21958	1470	0.5
1110	-87001.65523	1470	0.5
1120	-86979.28836	1470	0.5
1130	-86973.65258	1471	0.5
1140	-86966.04425	1471	0.5
1150	-86963.00638	1471	0.5
1160	-86963.00638	1471	0.5
1170	-86954.25867	1472	0.5
1180	-86951.96671	1472	0.5
1190	-86946.6926	1472	0.5
1200	-86942.10466	1472	0.5
1210	-86935.14597	1473	0.5
1220	-86934.87803	1473	0.5
1230	-86934.84277	1473	0.5
1240	-86934.55647	1473	0.5
1250	-86789.93444	1473	0.5
1260	-86788.83885	1474	0.5
1270	-86591.53333	1474	0.5
1280	-86583.29723	1474	0.5
1290	-86568.96882	1474	0.5
1300	-86568.92058	1474	0.5
1310	-86560.19166	1475	0.5
1320	-86560.01436	1475	0.5
1330	-86559.9663	1475	0.5
1340	-86559.86218	1475	0.5
1350	-86555.0204	1475	0.5
1360	-86554.84874	1476	0.5
1370	-86434.48107	1476	0.5
1380	-86434.48107	1476	0.5
1390	-86431.06742	1476	0.5
1400	-86431.06742	1476	0.5
1410	-86429.98225	1476	0.5
1420	-86418.08256	1477	0.5
1430	-86406.77807	1477	0.5
1440	-86405.21097	1477	0.5
1450	-86401.08635	1477	0.5
1460	-86400.90123	1478	0.5
1470	-86396.23926	1478	0.5
1480	-86388.3325	1478	0.5
1490	-86387.94292	1478	0.5
1500	-86387.93833	1478	0.5
1510	-86387.60173	1478	0.5
1520	-86387.60013	1479	0.5
1530	-86387.40018	1479	0.5
1540	-86383.76024	1479	0.5
1550	-86383.67619	1479	0.5
1560	-86380.57939	1480	0.5
1570	-86377.84956	1480	0.5
1580	-86375.67903	1480	0.5
1590	-86374.20729	1480	0.5
1600	-86363.96265	1480	0.5
1610	-86363.96265	1481	0.5
1620	-86363.95379	1481	0.5
1630	-86363.95379	1481	0.5
1640	-86360.51859	1481	0.5
1650	-86360.51859	1481	0.5
1660	-86352.84166	1482	0.5
1670	-86352.84166	1482	0.5
1680	-86352.79294	1482	0.5
1690	-86350.07144	1482	0.5
1700	-86286.99597	1482	0.5
1710	-86286.94005	1482	0.5
1720	-86286.84864	1483	0.5
1730	-86284.37004	1483	0.5
1740	-86284.07612	1483	0.5
1750	-86283.76082	1483	0.5
1760	-86283.61761	1483	0.5
1770	-86283.57484	1484	0.5
1780	-86280.27867	1484	0.5
1790	-86280.20704	1484	0.5
1800	-86279.80159	1484	0.5
1810	-86275.85763	1484	0.5
1820	-86275.85763	1485	0.5
1830	-86275.77939	1485	0.5
1840	-86275.67735	1485	0.5
1850	-86240.25309	1485	0.5
1860	-86239.33916	1485	0.5
1870	-86239.33537	1486	0.5
1880	-86239.33537	1486	0.5
1890	-86239.33537	1486	0.5
1900	-86239.29208	1486	0.5
1910	-86239.29208	1486	0.5
1920	-86239.25761	1486	0.5
1930	-86239.17611	1487	0.5
1940	-86209.91864	1487	0.5
1950	-86198.32133	1487	0.5
1960	-86198.32133	1487	0.5
1970	-86197.89223	1488	0.5
1980	-86197.54421	1488	0.5
1990	-86197.50744	1488	0.5
2000	-86197.50744	1488	0.5
2010	-86197.50342	1488	0.5
2020	-86174.47534	1488	0.5
2030	-86174.40118	1489	0.5
2040	-86174.28983	1489	0.5
2050	-86168.16248	1489	0.5
2060	-86167.96872	1489	0.5
2070	-86164.65449	1490	0.5
2080	-86164.40984	1490	0.5
2090	-86164.36234	1490	0.5
2100	-86161.04521	1490	0.5
2110	-86161.04521	1490	0.5
2120	-86157.93556	1491	0.5
2130	-86108.27044	1491	0.5
2140	-86108.27044	1491	0.5
2150	-86108.10175	1491	0.5
2160	-86107.87148	1492	0.5
2170	-86107.4836	1492	0.5
2180	-86072.32848	1492	0.5
2190	-86072.32848	1492	0.5
2200	-86072.26472	1492	0.5
2210	-86069.37095	1493	0.5
2220	-86069.37095	1493	0.5
2230	-86069.06407	1493	0.5
2240	-86069.06407	1493	0.5
2250	-86068.71977	1493	0.5
2260	-86068.60224	1494	0.5
2270	-86068.60224	1494	0.5
2280	-86060.1777	1494	0.5
2290	-86059.90601	1494	0.5
2300	-86056.89502	1494	0.5
2310	-86056.74258	1495	0.5
2320	-86056.38075	1495	0.5
2330	-86055.75603	1495	0.5
2340	-86055.75603	1495	0.5
2350	-86055.4416	1495	0.5
2360	-86055.10058	1496	0.5
2370	-86055.10058	1496	0.5
2380	-86055.02054	1496	0.5
2390	-86051.81605	1496	0.5
2400	-86051.79416	1496	0.5
2410	-86051.69673	1496	0.5
2420	-86050.01878	1497	0.5
2430	-86049.23498	1497	0.5
2440	-86049.03379	1497	0.5
2450	-86036.83084	1497	0.5
2460	-86036.75326	1498	0.5
2470	-86036.55336	1498	0.5
2480	-86036.55336	1498	0.5
2490	-86036.35791	1498	0.5
2500	-86035.23935	1498	0.5
2510	-86034.77967	1499	0.5
2520	-86034.72889	1499	0.5
2530	-86034.57038	1499	0.5
2540	-86034.28876	1499	0.5
2550	-86034.28876	1499	0.5
2560	-86034.18697	1500	0.5
2570	-86034.08982	1500	0.5
2580	-86029.82941	1500	0.5
2590	-86029.71337	1500	0.5
2600	-86029.6854	1500	0.5
2610	-86029.6854	1501	0.5
2620	-86029.58957	1501	0.5
2630	-86029.32141	1501	0.5
2640	-86029.32141	1501	0.5
2650	-86026.95042	1502	0.5
2660	-86026.74103	1502	0.5
2670	-85985.73355	1502	0.5
2680	-85985.71072	1502	0.5
2690	-85985.48455	1502	0.5
2700	-85985.19873	1502	0.5
2710	-85985.18064	1503	0.5
2720	-85984.56343	1503	0.5
2730	-85984.56343	1503	0.5
2740	-85984.37488	1503	0.5
2750	-85984.1131	1503	0.5
2760	-85984.06543	1504	0.5
2770	-85984.06543	1504	0.5
2780	-85984.06543	1504	0.5
2790	-85983.81009	1504	0.5
2800	-85983.425	1504	0.5
2810	-85978.9716	1505	0.5
2820	-85978.70356	1505	0.5
2830	-85978.66869	1505	0.5
2840	-85978.29418	1505	0.5
2850	-85974.76026	1505	0.5
2860	-85974.65244	1506	0.5
2870	-85974.50599	1506	0.5
2880	-85974.20412	1506	0.5
2890	-85974.06818	1506	0.5
2900	-85974.05523	1506	0.5
2910	-85974.05523	1507	0.5
2920	-85970.3746	1507	0.5
2930	-85969.88279	1507	0.5
2940	-85969.67932	1507	0.5
2950	-85969.4674	1508	0.5
2960	-85968.64102	1508	0.5
2970	-85968.17489	1508	0.5
2980	-85968.10276	1508	0.5
2990	-85968.05873	1508	0.5
3000	-85967.87165	1509	0.5
3010	-85961.11896	1509	0.5
3020	-85961.02257	1509	0.5
3030	-85961.02257	1509	0.5
3040	-85960.97688	1509	0.5
3050	-85960.91358	1510	0.5
3060	-85960.86665	1510	0.5
3070	-85960.86665	1510	0.5
3080	-85960.86665	1510	0.5
3090	-85960.86665	1510	0.5
3100	-85960.29093	1511	0.5
3110	-85960.038	1511	0.5
3120	-85959.91514	1511	0.5
3130	-85959.78767	1511	0.5
3140	-85959.36717	1511	0.5
3150	-85958.88795	1512	0.5
3160	-85958.87693	1512	0.5
3170	-85958.83655	1512	0.5
3180	-85958.83655	1512	0.5
3190	-85957.57998	1512	0.5
3200	-85957.188	1512	0.5
3210	-85957.188	1513	0.5
3220	-85957.188	1513	0.5
3230	-85957.08175	1513	0.5
3240	-85957.02594	1513	0.5
3250	-85956.86571	1514	0.5
3260	-85956.7604	1514	0.5
3270	-85956.60807	1514	0.5
3280	-85956.60807	1514	0.5
3290	-85956.30349	1514	0.5
3300	-85955.71421	1515	0.5
3310	-85955.42376	1515	0.5
3320	-85952.20031	1515	0.5
3330	-85952.12977	1515	0.5
3340	-85952.00651	1515	0.5
3350	-85951.87677	1516	0.5
3360	-85951.72831	1516	0.5
3370	-85951.64143	1516	0.5
3380	-85951.64143	1516	0.5
3390	-85951.58977	1516	0.5
3400	-85951.58977	1517	0.5
3410	-85951.58977	1517	0.5
3420	-85951.28888	1517	0.5
3430	-85951.20641	1517	0.5
3440	-85949.09685	1518	0.5
3450	-85948.94899	1518	0.5
3460	-85948.94899	1518	0.5
3470	-85948.92995	1518	0.5
3480	-85948.92995	1518	0.5
3490	-85948.76613	1518	0.5
3500	-85948.76115	1519	0.5
3510	-85948.74526	1519	0.5
3520	-85948.07036	1519	0.5
3530	-85948.07036	1519	0.5
3540	-85947.8492	1519	0.5
3550	-85947.8492	1520	0.5
3560	-85947.8492	1520	0.5
3570	-85947.8492	1520	0.5
3580	-85947.76946	1520	0.5
3590	-85945.84072	1520	0.5
3600	-85945.71787	1521	0.5
3610	-85945.71787	1521	0.5
3620	-85945.48357	1521	0.5
3630	-85945.33577	1521	0.5
3640	-85944.95247	1521	0.5
3650	-85944.95247	1522	0.5
3660	-85944.90702	1522	0.5
3670	-85944.84616	1522	0.5
3680	-85944.43412	1522	0.5
3690	-85944.38177	1522	0.5
3700	-85944.2183	1523	0.5
3710	-85944.2183	1523	0.5
3720	-85944.1814	1523	0.5
3730	-85917.93867	1523	0.5
3740	-85915.45217	1523	0.5
3750	-85915.45217	1524	0.5
3760	-85915.43289	1524	0.5
3770	-85915.25368	1524	0.5
3780	-85915.13103	1524	0.5
3790	-85914.93159	1524	0.5
3800	-85914.93159	1524	0.5
3810	-85914.86548	1525	0.5
3820	-85913.26393	1525	0.5
3830	-85913.24605	1525	0.5
3840	-85913.12047	1525	0.5
3850	-85912.88957	1525	0.5
3860	-85912.75241	1526	0.5
3870	-85912.54346	1526	0.5
3880	-85912.5146	1526	0.5
3890	-85912.5146	1526	0.5
3900	-85912.23252	1526	0.5
3910	-85912.23252	1527	0.5
3920	-85912.23252	1527	0.5
3930	-85907.83152	1527	0.5
3940	-85877.31836	1527	0.5
3950	-85877.08246	1528	0.5
3960	-85876.8302	1528	0.5
3970	-85876.82606	1528	0.5
3980	-85876.80565	1528	0.5
3990	-85875.04988	1528	0.5
4000	-85875.04988	1528	0.5
4010	-85875.04263	1529	0.5
4020	-85875.04263	1529	0.5
4030	-85875.03095	1529	0.5
4040	-85875.03095	1529	0.5
4050	-85875.03095	1530	0.5
4060	-85875.03095	1530	0.5
4070	-85871.78276	1530	0.5
4080	-85871.78276	1530	0.5
4090	-85871.78276	1530	0.5
4100	-85871.78276	1530	0.5
4110	-85871.748	1531	0.5
4120	-85871.748	1531	0.5
4130	-85871.748	1531	0.5
4140	-85871.748	1531	0.5
4150	-85871.63165	1531	0.5
4160	-85871.46848	1532	0.5
4170	-85871.46848	1532	0.5
4180	-85871.46848	1532	0.5
4190	-85871.24616	1532	0.5
4200	-85871.16038	1532	0.5
4210	-85871.03919	1533	0.5
4220	-85870.9007	1533	0.5
4230	-85870.79393	1533	0.5
4240	-85870.79197	1533	0.5
4250	-85870.79197	1533	0.5
4260	-85870.79197	1534	0.5
4270	-85870.79197	1534	0.5
4280	-85870.72181	1534	0.5
4290	-85870.43935	1534	0.5
4300	-85870.29089	1534	0.5
4310	-85870.20974	1534	0.5
4320	-85869.98514	1535	0.5
4330	-85869.98514	1535	0.5
4340	-85869.9394	1535	0.5
4350	-85869.86365	1535	0.5
4360	-85869.76357	1536	0.5
4370	-85869.76357	1536	0.5
4380	-85869.76357	1536	0.5
4390	-85867.08407	1536	0.5
4400	-85867.00193	1536	0.5
4410	-85866.9621	1537	0.5
4420	-85866.92995	1537	0.5
4430	-85866.91484	1537	0.5
4440	-85866.91484	1537	0.5
4450	-85866.89243	1537	0.5
4460	-85866.80419	1538	0.5
4470	-85866.64665	1538	0.5
4480	-85866.64665	1538	0.5
4490	-85866.55806	1538	0.5
4500	-85866.47072	1538	0.5
4510	-85866.47072	1539	0.5
4520	-85866.47072	1539	0.5
4530	-85866.45408	1539	0.5
4540	-85866.39128	1539	0.5
4550	-85864.81922	1539	0.5
4560	-85864.7694	1540	0.5
4570	-85864.7694	1540	0.5
4580	-85864.47235	1540	0.5
4590	-85864.46729	1540	0.5
4600	-85864.46729	1540	0.5
4610	-85864.46729	1541	0.5
4620	-85864.44641	1541	0.5
4630	-85864.21339	1541	0.5
4640	-85864.21173	1541	0.5
4650	-85864.13085	1542	0.5
4660	-85864.11506	1542	0.5
4670	-85864.08093	1542	0.5
4680	-85864.05055	1542	0.5
4690	-85863.9579	1542	0.5
4700	-85863.95325	1543	0.5
4710	-85863.95325	1543	0.5
4720	-85863.90549	1543	0.5
4730	-85863.75402	1543	0.5
4740	-85863.6515	1543	0.5
4750	-85863.6515	1544	0.5
4760	-85863.6515	1544	0.5
4770	-85863.6515	1544	0.5
4780	-85860.91787	1544	0.5
4790	-85860.90552	1544	0.5
4800	-85860.90552	1544	0.5
4810	-85859.71129	1545	0.5
4820	-85859.7111	1545	0.5
4830	-85859.6493	1545	0.5
4840	-85859.42694	1545	0.5
4850	-85859.28191	1545	0.5
4860	-85859.02486	1546	0.5
4870	-85858.93913	1546	0.5
4880	-85858.79149	1546	0.5
4890	-85858.79149	1546	0.5
4900	-85858.51624	1546	0.5
4910	-85858.51624	1547	0.5
4920	-85858.46886	1547	0.5
4930	-85858.46886	1547	0.5
4940	-85858.4452	1547	0.5
4950	-85858.40086	1547	0.5
4960	-85858.39313	1548	0.5
4970	-85858.39313	1548	0.5
4980	-85858.39313	1548	0.5
4990	-85858.37107	1548	0.5
5000	-85855.88922	1548	0.5
5010	-85855.86209	1549	0.5
5020	-85855.82633	1549	0.5
5030	-85855.82633	1549	0.5
5040	-85855.82633	1549	0.5
5050	-85855.72521	1549	0.5
5060	-85854.97987	1550	0.5
5070	-85854.93446	1550	0.5
5080	-85854.93446	1550	0.5
5090	-85854.93446	1550	0.5
5100	-85854.91777	1550	0.5
5110	-85854.91777	1551	0.5
5120	-85854.8744	1551	0.5
5130	-85853.77672	1551	0.5
5140	-85853.7178	1551	0.5
5150	-85853.65045	1551	0.5
5160	-85853.6005	1552	0.5
5170	-85853.34603	1552	0.5
5180	-85853.22786	1552	0.5
5190	-85853.06181	1552	0.5
5200	-85853.02377	1552	0.5
5210	-85852.83657	1553	0.5
5220	-85852.79423	1553	0.5
5230	-85852.66285	1553	0.5
5240	-85852.66285	1553	0.5
5250	-85852.65762	1553	0.5
5260	-85850.2806	1554	0.5
5270	-85850.26168	1554	0.5
5280	-85850.26168	1554	0.5
5290	-85850.26168	1554	0.5
5300	-85849.37439	1554	0.5
5310	-85849.37439	1554	0.5
5320	-85848.45122	1555	0.5
5330	-85848.45097	1555	0.5
5340	-85848.45097	1555	0.5
5350	-85848.45097	1555	0.5
5360	-85848.27284	1556	0.5
5370	-85847.872	1556	0.5
5380	-85847.872	1556	0.5
5390	-85847.85478	1556	0.5
5400	-85847.74028	1556	0.5
5410	-85847.74028	1556	0.5
5420	-85843.66713	1557	0.5
5430	-85843.63675	1557	0.5
5440	-85843.54443	1557	0.5
5450	-85843.54443	1557	0.5
5460	-85843.49162	1558	0.5
5470	-85843.36665	1558	0.5
5480	-85843.33714	1558	0.5
5490	-85843.17299	1558	0.5
5500	-85843.03696	1558	0.5
5510	-85843.03696	1559	0.5
5520	-85842.7565	1559	0.5
5530	-85842.69435	1559	0.5
5540	-85842.69435	1559	0.5
5550	-85842.44416	1560	0.5
5560	-85842.41269	1560	0.5
5570	-85842.23814	1560	0.5
5580	-85842.23814	1560	0.5
5590	-85841.40385	1560	0.5
5600	-85841.30739	1561	0.5
5610	-85841.30739	1561	0.5
5620	-85841.25112	1561	0.5
5630	-85841.22112	1561	0.5
5640	-85841.22112	1561	0.5
5650	-85841.14629	1562	0.5
5660	-85841.12742	1562	0.5
5670	-85841.12742	1562	0.5
5680	-85841.08273	1562	0.5
5690	-85841.08273	1562	0.5
5700	-85841.08273	1563	0.5
5710	-85841.08273	1563	0.5
5720	-85841.02028	1563	0.5
5730	-85841.02028	1563	0.5
5740	-85840.98529	1564	0.5
5750	-85840.98529	1564	0.5
5760	-85840.70858	1564	0.5
5770	-85840.65334	1564	0.5
5780	-85840.65334	1564	0.5
5790	-85840.65334	1564	0.5
5800	-85840.50624	1565	0.5
5810	-85840.38761	1565	0.5
5820	-85840.32584	1565	0.5
5830	-85840.32044	1565	0.5
5840	-85840.26414	1566	0.5
5850	-85840.26414	1566	0.5
5860	-85840.16942	1566	0.5
5870	-85840.16795	1566	0.5
5880	-85839.96757	1566	0.5
5890	-85839.87233	1566	0.5
5900	-85839.87203	1567	0.5
5910	-85839.75603	1567	0.5
5920	-85839.58953	1567	0.5
5930	-85839.46475	1567	0.5
5940	-85839.40615	1568	0.5
5950	-85839.40615	1568	0.5
5960	-85839.12591	1568	0.5
5970	-85839.12591	1568	0.5
5980	-85839.12591	1569	0.5
5990	-85838.98201	1569	0.5
6000	-85838.97871	1569	0.5
6010	-85838.97871	1569	0.5
6020	-85838.97871	1569	0.5
6030	-85838.97274	1570	0.5
6040	-85838.97274	1570	0.5
6050	-85838.79475	1570	0.5
6060	-85838.63563	1570	0.5
6070	-85838.63563	1570	0.5
6080	-85838.63563	1570	0.5
6090	-85838.44192	1571	0.5
6100	-85838.44192	1571	0.5
6110	-85838.28448	1571	0.451
6120	-85838.12603	1571	0.451
6130	-85838.03735	1571	0.451
6140	-85838.03735	1572	0.451
6150	-85838.03735	1572	0.451
6160	-85838.03735	1572	0.451
6170	-85837.98624	1572	0.451
6180	-85837.92921	1572	0.451
6190	-85837.92921	1573	0.451
6200	-85837.81938	1573	0.451
6210	-85837.81653	1573	0.451
6220	-85837.81653	1573	0.451
6230	-85837.81525	1573	0.451
6240	-85837.81138	1574	0.451
6250	-85837.81138	1574	0.451
6260	-85837.81138	1574	0.451
6270	-85837.69605	1574	0.451
6280	-85837.65542	1574	0.451
6290	-85837.65542	1575	0.451
6300	-85837.63755	1575	0.451
6310	-85837.42769	1575	0.451
6320	-85837.2903	1575	0.451
6330	-85837.25931	1575	0.451
6340	-85837.25931	1576	0.451
6350	-85837.25931	1576	0.451
6360	-85837.15317	1576	0.451
6370	-85837.15317	1576	0.451
6380	-85837.15317	1577	0.451
6390	-85837.1241	1577	0.451
6400	-85837.1241	1577	0.451
6410	-85836.924	1577	0.451
6420	-85836.78817	1578	0.451
6430	-85836.71697	1578	0.451
6440	-85836.71697	1578	0.451
6450	-85791.88746	1578	0.451
6460	-85791.85833	1578	0.451
6470	-85791.73493	1579	0.451
6480	-85791.73493	1579	0.451
6490	-85791.69945	1579	0.451
6500	-85791.68427	1579	0.451
6510	-85791.60041	1579	0.451
6520	-85791.59479	1580	0.451
6530	-85791.59479	1580	0.451
6540	-85790.69853	1580	0.451
6550	-85790.69229	1580	0.451
6560	-85790.68713	1581	0.451
6570	-85763.91989	1581	0.451
6580	-85763.91989	1581	0.451
6590	-85763.84803	1581	0.451
6600	-85763.73807	1582	0.451
6610	-85763.73005	1582	0.451
6620	-85763.70749	1582	0.451
6630	-85763.70749	1582	0.451
6640	-85763.70749	1582	0.451
6650	-85763.64671	1582	0.451
6660	-85763.64671	1583	0.451
6670	-85763.5603	1583	0.451
6680	-85763.34616	1583	0.451
6690	-85763.20437	1583	0.451
6700	-85763.08079	1583	0.451
6710	-85763.08079	1584	0.451
6720	-85763.03893	1584	0.451
6730	-85763.03893	1584	0.451
6740	-85763.03893	1584	0.451
6750	-85763.03893	1584	0.451
6760	-85763.03893	1584	0.451
6770	-85763.03893	1585	0.451
6780	-85763.02695	1585	0.451
6790	-85762.89654	1585	0.451
6800	-85762.83842	1585	0.451
6810	-85762.66905	1586	0.451
6820	-85762.66905	1586	0.451
6830	-85762.66905	1586	0.451
6840	-85762.66905	1586	0.451
6850	-85762.51745	1586	0.451
6860	-85762.30042	1586	0.451
6870	-85762.28059	1587	0.451
6880	-85760.23528	1587	0.451
6890	-85760.13693	1587	0.451
6900	-85760.11904	1587	0.451
6910	-85760.02659	1587	0.451
6920	-85759.9734	1588	0.451
6930	-85759.9688	1588	0.451
6940	-85759.9688	1588	0.451
6950	-85759.92418	1588	0.451
6960	-85759.92418	1589	0.451
6970	-85759.92418	1589	0.451
6980	-85759.85823	1589	0.451
6990	-85759.85816	1589	0.451
7000	-85759.85816	1589	0.451
7010	-85759.85626	1590	0.451
7020	-85759.80653	1590	0.451
7030	-85759.76372	1590	0.451
7040	-85759.76372	1590	0.451
7050	-85759.76372	1590	0.451
7060	-85759.76372	1591	0.451
7070	-85758.14181	1591	0.451
7080	-85757.90156	1591	0.451
7090	-85757.90156	1591	0.451
7100	-85757.56419	1592	0.451
7110	-85757.52002	1592	0.451
7120	-85757.51579	1592	0.451
7130	-85757.48202	1592	0.451
7140	-85757.48202	1592	0.451
7150	-85757.48202	1592	0.451
7160	-85757.44169	1593	0.451
7170	-85757.41266	1593	0.451
7180	-85757.37181	1593	0.451
7190	-85757.37181	1593	0.451
7200	-85757.37181	1593	0.451
7210	-85757.26239	1594	0.451
7220	-85757.26239	1594	0.451
7230	-85757.26239	1594	0.451
7240	-85757.26239	1594	0.451
7250	-85757.20701	1594	0.451
7260	-85757.20701	1594	0.451
7270	-85757.20182	1595	0.451
7280	-85757.05173	1595	0.451
7290	-85757.05053	1595	0.451
7300	-85757.05053	1595	0.451
7310	-85757.05053	1595	0.451
7320	-85757.05053	1596	0.451
7330	-85757.05053	1596	0.451
7340	-85756.98587	1596	0.451
7350	-85756.98587	1596	0.451
7360	-85756.98092	1596	0.451
7370	-85756.96568	1597	0.451
7380	-85756.91688	1597	0.451
7390	-85756.91688	1597	0.451
7400	-85756.29682	1597	0.451
7410	-85756.18313	1598	0.451
7420	-85756.10931	1598	0.451
7430	-85756.10931	1598	0.451
7440	-85756.10931	1598	0.451
7450	-85753.54531	1598	0.451
7460	-85748.85101	1598	0.451
7470	-85748.84949	1599	0.451
7480	-85748.84181	1599	0.451
7490	-85748.76671	1599	0.451
7500	-85748.76671	1599	0.451
7510	-85748.76671	1600	0.451
7520	-85748.76671	1600	0.451
7530	-85748.70745	1600	0.451
7540	-85748.70745	1600	0.451
7550	-85748.65626	1600	0.451
7560	-85748.65626	1600	0.451
7570	-85748.65626	1601	0.451
7580	-85748.65626	1601	0.451
7590	-85748.65589	1601	0.451
7600	-85748.65589	1601	0.451
